Date,Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Brightness,Greenness,Wetness,Band 11
2002-05-11, 683.00000, 928.00000,1082.00000,1887.00000,3617.00000,2581.00000,1973.00000,3938.00000, 278.00000,-3125.00000,   0.00000
2002-06-04, 700.00000, 854.00000, 975.00000,1778.00000,2389.00000,1718.00000,1327.00000,3204.00000, 383.00000,-1831.00000,   0.00000
2002-06-12, 634.00000, 827.00000, 938.00000,1892.00000,3201.00000,2234.00000,2918.00000,3598.00000, 433.00000,-2696.00000,   0.00000
2002-06-20,1028.00000,1158.00000,1187.00000,2331.00000,2388.00000,1538.00000, 640.00000,3790.00000, 624.00000,-1475.00000,   4.00000
2002-06-28,2732.00000,2955.00000,2905.00000,4128.00000,4023.00000,3717.00000,-1277.00000,7884.00000, 221.00000,-2618.00000,   4.00000
2002-07-06, 493.00000, 635.00000, 669.00000,2114.00000,2622.00000,1524.00000,2979.00000,3122.00000, 910.00000,-1951.00000,   0.00000
2002-07-14, 456.00000, 606.00000, 627.00000,2143.00000,2456.00000,1380.00000,2835.00000,3011.00000, 986.00000,-1765.00000,   0.00000
2002-07-22,2063.00000,2011.00000,1762.00000,3346.00000,2472.00000,1484.00000,1327.00000,5270.00000, 801.00000,-917.00000,   4.00000
2002-08-23,1176.00000,1257.00000,1241.00000,2508.00000,2124.00000,1297.00000, 989.00000,3854.00000, 727.00000,-1072.00000,   4.00000
2002-08-31, 366.00000, 598.00000, 659.00000,2096.00000,2466.00000,1474.00000,2625.00000,3005.00000, 936.00000,-1832.00000,   0.00000
2002-09-16,3889.00000,3918.00000,3960.00000,4836.00000,3512.00000,2742.00000,-2812.00000,9124.00000,   8.00000,-978.00000,   4.00000
2002-09-24, 506.00000, 649.00000, 893.00000,2136.00000,2664.00000,1479.00000,2686.00000,3270.00000, 818.00000,-1875.00000,   0.00000
2002-10-02, 405.00000, 616.00000, 882.00000,2041.00000,2727.00000,1547.00000,1610.00000,3210.00000, 761.00000,-1991.00000,   0.00000
2002-10-10,1304.00000,1502.00000,1635.00000,2776.00000,2861.00000,2069.00000,-484.00000,4764.00000, 560.00000,-1817.00000,   4.00000
2002-10-18, 515.00000, 667.00000, 968.00000,1851.00000,2496.00000,1391.00000,1793.00000,3084.00000, 562.00000,-1736.00000,   0.00000
2002-11-03, 531.00000, 754.00000,1045.00000,1915.00000,2536.00000,1501.00000, 448.00000,3241.00000, 537.00000,-1776.00000,   0.00000
2002-11-19,1283.00000,1477.00000,1919.00000,3051.00000,3310.00000,2304.00000, 189.00000,5259.00000, 613.00000,-2130.00000,   4.00000
2002-11-27, 797.00000,1287.00000,1866.00000,2916.00000,3344.00000,2126.00000, 401.00000,4943.00000, 677.00000,-2141.00000,   0.00000
2002-12-05,1793.00000,2038.00000,2232.00000,3032.00000,2378.00000,1960.00000,-459.00000,5387.00000, 289.00000,-1063.00000,   4.00000
2003-01-06,8236.00000,8484.00000,8474.00000,7827.00000, 957.00000, 753.00000,-1095.00000,14859.00000,-1253.00000,5021.00000,   3.00000
2003-02-07, 255.00000, 294.00000, 326.00000, 501.00000,  75.00000,  42.00000,-238.00000, 675.00000, 126.00000, 190.00000,   0.00000
2003-02-23, 576.00000, 638.00000, 684.00000,1087.00000,1023.00000, 701.00000, -22.00000,1868.00000, 192.00000,-553.00000,   0.00000
2003-03-27, 756.00000, 871.00000,1030.00000,1492.00000,1971.00000,1548.00000,-348.00000,2919.00000, 140.00000,-1476.00000,   0.00000
2003-05-14, 681.00000, 853.00000, 994.00000,1610.00000,2791.00000,2203.00000,2150.00000,3352.00000, 173.00000,-2429.00000,   0.00000
2003-05-22, 674.00000, 744.00000, 933.00000,1615.00000,2673.00000,2008.00000,2637.00000,3193.00000, 260.00000,-2269.00000,   0.00000
2003-06-15, 495.00000, 618.00000, 717.00000,1692.00000,2435.00000,1666.00000,2793.00000,2874.00000, 534.00000,-1981.00000,   0.00000
2003-07-01, 455.00000, 625.00000, 669.00000,1783.00000,2397.00000,1687.00000,2793.00000,2888.00000, 631.00000,-1965.00000,   0.00000
2003-07-17, 387.00000, 569.00000, 597.00000,1747.00000,2278.00000,1475.00000,3326.00000,2704.00000, 692.00000,-1798.00000,   0.00000
2003-07-25,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2003-08-10, 332.00000, 497.00000, 513.00000,1748.00000,2204.00000,1284.00000,2931.00000,2549.00000, 787.00000,-1673.00000,   0.00000
2003-08-18, 363.00000, 518.00000, 560.00000,1665.00000,2256.00000,1332.00000,3124.00000,2570.00000, 681.00000,-1734.00000,   0.00000
2003-08-26,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,2931.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2003-09-03, 412.00000, 561.00000, 631.00000,1614.00000,2289.00000,1377.00000,2960.00000,2629.00000, 582.00000,-1762.00000,   0.00000
2003-09-19, 378.00000, 544.00000, 659.00000,1516.00000,2420.00000,1518.00000,2540.00000,2647.00000, 479.00000,-1952.00000,   0.00000
2003-09-27, 410.00000, 565.00000, 718.00000,1586.00000,2616.00000,1558.00000,3075.00000,2806.00000, 490.00000,-2073.00000,   0.00000
2003-10-05, 464.00000, 671.00000, 856.00000,1755.00000,2715.00000,1660.00000,2062.00000,3089.00000, 509.00000,-2103.00000,   0.00000
2003-10-13, 430.00000, 628.00000, 885.00000,1761.00000,2680.00000,1685.00000,1327.00000,3079.00000, 511.00000,-2094.00000,   0.00000
2003-10-21, 440.00000, 616.00000, 892.00000,1705.00000,2833.00000,1546.00000,1748.00000,3063.00000, 484.00000,-2124.00000,   0.00000
2003-10-29, 501.00000, 638.00000, 872.00000,2413.00000,2754.00000,1575.00000, 874.00000,3462.00000,1037.00000,-1950.00000,   0.00000
2003-12-08,1555.00000,1580.00000,1551.00000,1739.00000, 519.00000, 296.00000,-183.00000,3061.00000, -23.00000, 655.00000,   3.00000
2004-02-10,16000.00000,8352.00000,8288.00000,7817.00000, 696.00000, 416.00000,-976.00000,16122.00000,-2336.00000,5562.00000,   3.00000
2004-03-13,1469.00000,1409.00000,1524.00000,1362.00000, 170.00000, 165.00000, -22.00000,2601.00000,-238.00000, 853.00000,   3.00000
2004-03-21, 282.00000, 329.00000, 367.00000, 552.00000, 347.00000, 251.00000,1327.00000, 881.00000, 104.00000, -92.00000,   0.00000
2004-03-29, 631.00000, 691.00000, 708.00000, 912.00000, 565.00000, 393.00000, 448.00000,1599.00000,  65.00000, -67.00000,   2.00000
2004-04-06, 458.00000, 552.00000, 659.00000,1037.00000,1482.00000,1176.00000,1655.00000,2019.00000, 134.00000,-1194.00000,   0.00000
2004-04-22, 494.00000, 602.00000, 730.00000,1197.00000,1955.00000,1518.00000,1492.00000,2406.00000, 159.00000,-1660.00000,   0.00000
2004-04-30, 571.00000, 656.00000, 811.00000,1371.00000,2503.00000,1979.00000,2194.00000,2868.00000, 167.00000,-2242.00000,   0.00000
2004-05-08,16000.00000,16000.00000,16000.00000,5235.00000,3930.00000,2834.00000,-1029.00000,23653.00000,-10216.00000,5318.00000,   4.00000
2004-05-16, 610.00000, 730.00000, 836.00000,1476.00000,2425.00000,1898.00000,1838.00000,2937.00000, 227.00000,-2095.00000,   0.00000
2004-05-24, 536.00000, 675.00000, 815.00000,1516.00000,2343.00000,1817.00000,2182.00000,2866.00000, 305.00000,-2002.00000,   0.00000
2004-06-01, 486.00000, 609.00000, 709.00000,1492.00000,2437.00000,1868.00000,2540.00000,2797.00000, 353.00000,-2150.00000,   0.00000
2004-06-17, 476.00000, 583.00000, 713.00000,1602.00000,2445.00000,1742.00000,3083.00000,2823.00000, 464.00000,-2061.00000,   0.00000
2004-06-25,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2004-07-03, 468.00000, 591.00000, 639.00000,1702.00000,2492.00000,1740.00000,2835.00000,2855.00000, 580.00000,-2094.00000,   0.00000
2004-07-11, 441.00000, 572.00000, 595.00000,1721.00000,2411.00000,1570.00000,3075.00000,2764.00000, 649.00000,-1950.00000,   0.00000
2004-07-27, 380.00000, 553.00000, 596.00000,1772.00000,2386.00000,1500.00000,3546.00000,2749.00000, 714.00000,-1885.00000,   0.00000
2004-08-04, 413.00000, 559.00000, 619.00000,1814.00000,2528.00000,1565.00000,2877.00000,2855.00000, 720.00000,-2004.00000,   0.00000
2004-08-12, 595.00000, 744.00000, 772.00000,2074.00000,2607.00000,1614.00000,3027.00000,3239.00000, 774.00000,-1946.00000,   0.00000
2004-08-20, 416.00000, 557.00000, 621.00000,1669.00000,2461.00000,1484.00000,3205.00000,2732.00000, 615.00000,-1937.00000,   0.00000
2004-08-28,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2004-09-05, 432.00000, 602.00000, 663.00000,1781.00000,2700.00000,1669.00000,2752.00000,2960.00000, 644.00000,-2168.00000,   0.00000
2004-09-21, 440.00000, 631.00000, 800.00000,1777.00000,2804.00000,1696.00000,1928.00000,3085.00000, 562.00000,-2208.00000,   0.00000
2004-09-29,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2004-10-07, 590.00000, 777.00000,1018.00000,1939.00000,2966.00000,1848.00000,2018.00000,3476.00000, 505.00000,-2277.00000,   0.00000
2004-10-15,2893.00000,2935.00000,3060.00000,4059.00000,3373.00000,2507.00000,-1611.00000,7470.00000, 244.00000,-1401.00000,   4.00000
2004-11-08, 485.00000, 703.00000,1015.00000,1740.00000,2880.00000,1809.00000, 996.00000,3272.00000, 387.00000,-2253.00000,   0.00000
2004-11-16, 289.00000, 213.00000, 227.00000, 379.00000, 292.00000, 177.00000, 461.00000, 623.00000,  70.00000,-110.00000,   2.00000
2004-12-02, 670.00000, 747.00000,1133.00000,1804.00000,2093.00000,1354.00000,  31.00000,3078.00000, 406.00000,-1376.00000,   0.00000
2004-12-18,2589.00000,2757.00000,2965.00000,3293.00000,1303.00000, 841.00000, -31.00000,5807.00000,  11.00000, 801.00000,   2.00000
2005-03-08, 669.00000, 728.00000, 859.00000,1275.00000,1308.00000, 888.00000, 461.00000,2261.00000, 193.00000,-749.00000,   0.00000
2005-04-09, 395.00000, 467.00000, 547.00000, 890.00000, 843.00000, 496.00000, 874.00000,1467.00000, 199.00000,-426.00000,   0.00000
2005-05-03,2919.00000,3081.00000,3055.00000,3667.00000,3485.00000,3274.00000, 499.00000,7522.00000,-212.00000,-1993.00000,   4.00000
2005-05-19, 231.00000, 272.00000, 295.00000, 595.00000, 161.00000, 118.00000,1331.00000, 743.00000, 213.00000,  88.00000,   0.00000
2005-05-27, 215.00000, 221.00000, 205.00000, 571.00000, 206.00000, 108.00000,2335.00000, 666.00000, 254.00000,  20.00000,   0.00000
2005-06-04, 234.00000, 241.00000, 271.00000, 739.00000, 326.00000, 153.00000,1973.00000, 859.00000, 341.00000, -31.00000,   0.00000
2005-06-12, 195.00000, 238.00000, 237.00000, 825.00000, 272.00000, 174.00000,1816.00000, 869.00000, 430.00000,  -2.00000,   0.00000
2005-06-20, 198.00000, 305.00000, 271.00000,1012.00000, 351.00000, 187.00000,2062.00000,1051.00000, 544.00000,  -3.00000,   0.00000
2005-06-28, 244.00000, 302.00000, 245.00000,1157.00000, 442.00000, 264.00000,2078.00000,1175.00000, 654.00000, -91.00000,   0.00000
2005-07-06, 244.00000, 345.00000, 331.00000,1518.00000, 659.00000, 295.00000,2325.00000,1522.00000, 885.00000,-152.00000,   0.00000
2005-07-14, 218.00000, 326.00000, 281.00000,1696.00000, 761.00000, 360.00000,2487.00000,1631.00000,1049.00000,-247.00000,   0.00000
2005-07-22, 302.00000, 480.00000, 409.00000,2104.00000,1700.00000, 925.00000,2793.00000,2442.00000,1181.00000,-1078.00000,   0.00000
2005-07-30, 346.00000, 447.00000, 402.00000,2106.00000,1804.00000,1033.00000,3027.00000,2492.00000,1171.00000,-1221.00000,   0.00000
2005-08-07, 338.00000, 448.00000, 500.00000,2045.00000,2077.00000,1161.00000,3124.00000,2625.00000,1056.00000,-1467.00000,   0.00000
2005-08-15, 286.00000, 467.00000, 449.00000,2130.00000,2027.00000,1063.00000,3027.00000,2604.00000,1167.00000,-1370.00000,   0.00000
2005-08-23, 251.00000, 442.00000, 438.00000,2007.00000,2000.00000,1056.00000,2793.00000,2500.00000,1087.00000,-1381.00000,   0.00000
2005-08-31, 298.00000, 446.00000, 502.00000,2069.00000,2104.00000,1115.00000,2735.00000,2629.00000,1088.00000,-1454.00000,   0.00000
2005-09-08, 460.00000, 568.00000, 637.00000,2078.00000,2200.00000,1252.00000,2793.00000,2854.00000, 956.00000,-1529.00000,   0.00000
2005-09-24, 279.00000, 468.00000, 599.00000,1768.00000,1563.00000, 752.00000,1378.00000,2261.00000, 852.00000,-889.00000,   0.00000
2005-10-10, 412.00000, 548.00000, 802.00000,1863.00000,2447.00000,1335.00000,1838.00000,2900.00000, 704.00000,-1744.00000,   0.00000
2005-10-18,2159.00000,2208.00000,2348.00000,3191.00000,2552.00000,1767.00000,-1029.00000,5697.00000, 290.00000,-950.00000,   4.00000
2005-11-19, 743.00000, 961.00000,1312.00000,2320.00000,2553.00000,1551.00000, 340.00000,3767.00000, 640.00000,-1607.00000,   0.00000
2006-02-07,16000.00000,16000.00000,16000.00000,8299.00000, 666.00000, 532.00000,-617.00000,23856.00000,-7449.00000,9544.00000,   3.00000
2006-02-15,16000.00000,8120.00000,8043.00000,7710.00000,1140.00000, 821.00000,-917.00000,16062.00000,-2308.00000,4869.00000,   3.00000
2006-02-23,16000.00000,16000.00000,16000.00000,7939.00000, 400.00000, 316.00000,-484.00000,23516.00000,-7704.00000,9787.00000,   3.00000
2006-04-20, 364.00000, 377.00000, 350.00000, 400.00000,  59.00000,  56.00000,1284.00000, 686.00000,  -4.00000, 200.00000,   1.00000
2006-04-28, 214.00000, 184.00000, 184.00000, 299.00000,  83.00000,  20.00000,1709.00000, 424.00000,  69.00000,  91.00000,   1.00000
2006-05-06, 300.00000, 297.00000, 350.00000, 551.00000, 241.00000, 156.00000,1702.00000, 806.00000, 129.00000,  26.00000,   0.00000
2006-05-14, 338.00000, 370.00000, 419.00000, 692.00000, 342.00000, 244.00000,2182.00000,1015.00000, 172.00000, -31.00000,   0.00000
2006-05-30, 444.00000, 554.00000, 551.00000,1263.00000, 919.00000, 691.00000,1327.00000,1799.00000, 438.00000,-504.00000,   0.00000
2006-06-07, 380.00000, 516.00000, 550.00000,1412.00000,1160.00000, 688.00000,2150.00000,1929.00000, 576.00000,-647.00000,   0.00000
2006-06-15, 335.00000, 472.00000, 496.00000,1593.00000,1413.00000, 889.00000,2130.00000,2102.00000, 734.00000,-934.00000,   0.00000
2006-06-23, 342.00000, 531.00000, 564.00000,1804.00000,1904.00000,1195.00000,2710.00000,2511.00000, 810.00000,-1380.00000,   0.00000
2006-07-01, 384.00000, 507.00000, 541.00000,2031.00000,2154.00000,1268.00000,2833.00000,2722.00000, 989.00000,-1561.00000,   0.00000
2006-07-09, 387.00000, 544.00000, 574.00000,2122.00000,2280.00000,1378.00000,3001.00000,2874.00000,1021.00000,-1679.00000,   0.00000
2006-07-17, 308.00000, 481.00000, 565.00000,2210.00000,2273.00000,1309.00000,3171.00000,2859.00000,1132.00000,-1633.00000,   0.00000
2006-07-25, 345.00000, 525.00000, 504.00000,2208.00000,2163.00000,1186.00000,2497.00000,2787.00000,1162.00000,-1492.00000,   0.00000
2006-08-02, 385.00000, 504.00000, 487.00000,2371.00000,2174.00000,1121.00000,2587.00000,2859.00000,1308.00000,-1436.00000,   0.00000
2006-08-10, 508.00000, 760.00000, 662.00000,2854.00000,2645.00000,1384.00000,2540.00000,3573.00000,1491.00000,-1713.00000,   0.00000
2006-08-18, 416.00000, 568.00000, 538.00000,2317.00000,2147.00000,1202.00000,2785.00000,2899.00000,1209.00000,-1448.00000,   0.00000
2006-08-26, 327.00000, 553.00000, 618.00000,2195.00000,2277.00000,1316.00000,2625.00000,2916.00000,1074.00000,-1611.00000,   0.00000
2006-09-03,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2006-09-11, 402.00000, 612.00000, 704.00000,2119.00000,2386.00000,1372.00000,2667.00000,3007.00000, 938.00000,-1693.00000,   0.00000
2006-09-27, 479.00000, 641.00000, 882.00000,2079.00000,2523.00000,1358.00000,2455.00000,3150.00000, 802.00000,-1722.00000,   0.00000
2006-10-05,16000.00000,5280.00000,5445.00000,6004.00000,5095.00000,4360.00000,-550.00000,14526.00000,-2271.00000,-1698.00000,   4.00000
2006-10-13, 445.00000, 592.00000, 840.00000,1946.00000,2627.00000,1523.00000,1883.00000,3094.00000, 709.00000,-1944.00000,   0.00000
2006-10-21, 435.00000, 571.00000, 776.00000,1629.00000,1864.00000,1008.00000,1046.00000,2507.00000, 570.00000,-1196.00000,   0.00000
2006-10-29, 544.00000, 826.00000,1122.00000,2099.00000,2786.00000,1603.00000,1378.00000,3523.00000, 613.00000,-1933.00000,   0.00000
2006-11-14,2681.00000,2855.00000,2859.00000,3363.00000,1607.00000,1842.00000,-348.00000,6176.00000, -62.00000, -14.00000,   4.00000
2007-01-09,5801.00000,5848.00000,5708.00000,5381.00000,1697.00000,1484.00000,-550.00000,10735.00000,-969.00000,2125.00000,   4.00000
2007-01-25,6958.00000,7244.00000,7580.00000,7529.00000, 445.00000, 472.00000,-617.00000,13192.00000,-531.00000,4914.00000,   3.00000
2007-02-02,6754.00000,7218.00000,7310.00000,7268.00000, 661.00000, 490.00000,-801.00000,12912.00000,-570.00000,4610.00000,   3.00000
2007-03-06,3144.00000,3280.00000,3244.00000,2847.00000, 245.00000, 172.00000,-183.00000,5549.00000,-587.00000,2053.00000,   3.00000
2007-03-14, 313.00000, 345.00000, 367.00000, 515.00000, 178.00000, 168.00000, 279.00000, 801.00000,  78.00000,  70.00000,   0.00000
2007-03-22, 280.00000, 308.00000, 330.00000, 483.00000, 245.00000, 152.00000, 600.00000, 757.00000,  86.00000,   8.00000,   0.00000
2007-03-30, 292.00000, 284.00000, 359.00000, 568.00000, 329.00000, 237.00000,1327.00000, 860.00000, 131.00000, -80.00000,   0.00000
2007-04-15, 477.00000, 572.00000, 651.00000,1140.00000,1383.00000, 963.00000, 932.00000,2006.00000, 243.00000,-974.00000,   0.00000
2007-04-23, 466.00000, 629.00000, 732.00000,1236.00000,1729.00000,1280.00000,1331.00000,2309.00000, 222.00000,-1348.00000,   0.00000
2007-05-09, 670.00000, 929.00000,1054.00000,1712.00000,2651.00000,1962.00000,2194.00000,3374.00000, 244.00000,-2133.00000,   0.00000
2007-05-17, 571.00000, 735.00000, 826.00000,1581.00000,2097.00000,1493.00000,2078.00000,2789.00000, 379.00000,-1608.00000,   0.00000
2007-06-02, 533.00000, 657.00000, 741.00000,1683.00000,2056.00000,1374.00000,2537.00000,2720.00000, 542.00000,-1530.00000,   0.00000
2007-06-10, 482.00000, 687.00000, 716.00000,1739.00000,2029.00000,1316.00000,2062.00000,2718.00000, 609.00000,-1469.00000,   0.00000
2007-06-18, 371.00000, 497.00000, 610.00000,1690.00000,1941.00000,1211.00000,2436.00000,2478.00000, 697.00000,-1429.00000,   0.00000
2007-06-26, 397.00000, 576.00000, 624.00000,1794.00000,2105.00000,1373.00000,2710.00000,2673.00000, 728.00000,-1598.00000,   0.00000
2007-07-04, 424.00000, 578.00000, 644.00000,1900.00000,2334.00000,1366.00000,3313.00000,2821.00000, 798.00000,-1722.00000,   0.00000
2007-07-12, 460.00000, 638.00000, 651.00000,1970.00000,2092.00000,1254.00000,2455.00000,2796.00000, 848.00000,-1460.00000,   0.00000
2007-07-28, 416.00000, 599.00000, 593.00000,1849.00000,2228.00000,1335.00000,3083.00000,2730.00000, 784.00000,-1653.00000,   0.00000
2007-08-05,1483.00000,1515.00000,1559.00000,2833.00000,2238.00000,1485.00000,  31.00000,4466.00000, 696.00000,-1040.00000,   4.00000
2007-08-13, 346.00000, 565.00000, 593.00000,1860.00000,2284.00000,1335.00000,2918.00000,2726.00000, 812.00000,-1698.00000,   0.00000
2007-08-21,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,2637.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2007-08-29, 355.00000, 566.00000, 629.00000,1798.00000,2306.00000,1385.00000,2835.00000,2731.00000, 736.00000,-1744.00000,   0.00000
2007-09-06, 355.00000, 503.00000, 592.00000,1706.00000,2234.00000,1279.00000,2487.00000,2584.00000, 710.00000,-1672.00000,   0.00000
2007-09-14, 474.00000, 624.00000, 717.00000,1841.00000,2434.00000,1400.00000,2150.00000,2896.00000, 692.00000,-1789.00000,   0.00000
2007-09-22, 719.00000, 850.00000,1014.00000,2054.00000,2469.00000,1541.00000,1547.00000,3370.00000, 606.00000,-1711.00000,   0.00000
2007-10-08, 786.00000,1015.00000,1202.00000,2090.00000,2545.00000,1538.00000, 699.00000,3600.00000, 495.00000,-1661.00000,   0.00000
2007-10-24, 478.00000, 716.00000, 935.00000,1699.00000,2549.00000,1490.00000,1601.00000,3031.00000, 438.00000,-1863.00000,   0.00000
2007-11-09, 581.00000, 754.00000,1004.00000,1777.00000,2457.00000,1423.00000, 758.00000,3106.00000, 451.00000,-1712.00000,   0.00000
2007-11-25, 542.00000, 655.00000, 923.00000,1559.00000,1981.00000,1186.00000, 156.00000,2683.00000, 380.00000,-1332.00000,   0.00000
2008-04-01,16000.00000,16000.00000,16000.00000,8277.00000, 770.00000, 561.00000,-222.00000,23883.00000,-7471.00000,9451.00000,   3.00000
2008-04-17, 331.00000, 279.00000, 271.00000, 312.00000,  48.00000,  38.00000,1271.00000, 536.00000,  -6.00000, 156.00000,   1.00000
2008-04-25,2563.00000,2581.00000,2527.00000,2658.00000,2091.00000,1589.00000, -75.00000,5542.00000,-342.00000,-488.00000,   4.00000
2008-05-03,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2008-05-11, 826.00000, 948.00000,1024.00000,1584.00000,1798.00000,1337.00000,  84.00000,2911.00000, 219.00000,-1196.00000,   2.00000
2008-05-19,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2008-06-04,2135.00000,2276.00000,2389.00000,3426.00000,3410.00000,2696.00000,-352.00000,6363.00000, 311.00000,-2030.00000,   4.00000
2008-06-20, 564.00000, 707.00000, 756.00000,1898.00000,1992.00000,1279.00000,1709.00000,2837.00000, 703.00000,-1371.00000,   0.00000
2008-06-28, 387.00000, 541.00000, 573.00000,1706.00000,2133.00000,1373.00000,2918.00000,2586.00000, 692.00000,-1658.00000,   0.00000
2008-07-06, 401.00000, 526.00000, 572.00000,1864.00000,2186.00000,1299.00000,2785.00000,2672.00000, 830.00000,-1621.00000,   0.00000
2008-07-14, 501.00000, 620.00000, 610.00000,1603.00000,1222.00000, 643.00000,2018.00000,2149.00000, 663.00000,-581.00000,   2.00000
2008-07-22, 418.00000, 563.00000, 560.00000,2065.00000,1980.00000,1123.00000,2436.00000,2695.00000,1010.00000,-1329.00000,   0.00000
2008-07-30, 290.00000, 471.00000, 519.00000,1978.00000,2209.00000,1248.00000,2752.00000,2658.00000, 984.00000,-1614.00000,   0.00000
2008-08-07, 386.00000, 520.00000, 548.00000,1879.00000,2000.00000,1104.00000,2487.00000,2559.00000, 886.00000,-1381.00000,   0.00000
2008-08-15, 400.00000, 540.00000, 576.00000,1853.00000,2239.00000,1270.00000,3205.00000,2684.00000, 821.00000,-1637.00000,   0.00000
2008-08-23, 350.00000, 508.00000, 593.00000,1823.00000,2175.00000,1191.00000,2785.00000,2614.00000, 815.00000,-1554.00000,   0.00000
2008-08-31, 413.00000, 585.00000, 646.00000,1848.00000,2273.00000,1283.00000,2062.00000,2754.00000, 768.00000,-1638.00000,   0.00000
2008-09-08,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2008-09-16, 483.00000, 647.00000, 772.00000,1740.00000,2437.00000,1379.00000,2918.00000,2876.00000, 582.00000,-1776.00000,   0.00000
2008-09-24, 480.00000, 629.00000, 857.00000,1842.00000,2441.00000,1358.00000,2335.00000,2969.00000, 628.00000,-1723.00000,   0.00000
2008-10-18,1303.00000,1607.00000,1853.00000,2935.00000,3621.00000,2409.00000, 898.00000,5335.00000, 506.00000,-2422.00000,   4.00000
2008-10-26, 501.00000, 641.00000, 930.00000,1848.00000,2603.00000,1442.00000,1655.00000,3093.00000, 579.00000,-1858.00000,   0.00000
2008-11-27,3117.00000,3076.00000,3202.00000,3678.00000,3059.00000,2674.00000,-418.00000,7375.00000,-220.00000,-1284.00000,   4.00000
2009-01-30,1367.00000,1547.00000,1709.00000,1785.00000, 545.00000, 396.00000, -94.00000,3154.00000, -41.00000, 622.00000,   2.00000
2009-02-07, 861.00000,1096.00000,1176.00000,1466.00000, 524.00000, 414.00000,-129.00000,2383.00000, 146.00000, 290.00000,   3.00000
2009-03-11, 679.00000, 754.00000, 839.00000,1192.00000, 892.00000, 616.00000,  31.00000,2022.00000, 169.00000,-316.00000,   3.00000
2009-03-27, 653.00000, 796.00000, 858.00000,1340.00000,1182.00000, 769.00000, 499.00000,2256.00000, 250.00000,-565.00000,   0.00000
2009-04-04, 585.00000, 703.00000, 895.00000,1444.00000,1871.00000,1339.00000, 874.00000,2632.00000, 263.00000,-1371.00000,   0.00000
2009-04-20,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,2233.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2009-05-22,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,2487.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2009-05-30, 591.00000, 840.00000, 867.00000,1928.00000,2819.00000,1900.00000,2918.00000,3379.00000, 549.00000,-2245.00000,   0.00000
2009-06-07,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2009-06-15, 507.00000, 621.00000, 666.00000,1848.00000,1822.00000,1144.00000,2062.00000,2626.00000, 756.00000,-1230.00000,   0.00000
2009-06-23, 453.00000, 589.00000, 659.00000,1788.00000,2064.00000,1314.00000,2686.00000,2679.00000, 703.00000,-1520.00000,   0.00000
2009-07-01, 407.00000, 610.00000, 681.00000,1861.00000,2351.00000,1540.00000,3083.00000,2875.00000, 720.00000,-1830.00000,   0.00000
2009-07-09, 499.00000, 677.00000, 724.00000,2064.00000,2422.00000,1514.00000,2785.00000,3078.00000, 834.00000,-1793.00000,   0.00000
2009-07-17, 472.00000, 622.00000, 721.00000,1926.00000,2569.00000,1633.00000,3286.00000,3042.00000, 725.00000,-2005.00000,   0.00000
2009-07-25,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2009-08-02, 530.00000, 744.00000, 828.00000,2222.00000,2902.00000,1754.00000,2960.00000,3466.00000, 854.00000,-2189.00000,   0.00000
2009-08-10, 458.00000, 616.00000, 686.00000,1985.00000,2550.00000,1478.00000,3266.00000,3009.00000, 815.00000,-1899.00000,   0.00000
